Date,Swap,Margin trading,Mint GLP,Burn GLP,Liquidation,Cumulative
2022-10-08,6839.364094430585,118269.18154347037,1353.1906778498358,3159.162641431068,624.3057661994826,72519062.06354429
2022-10-09,3202.925440077632,51517.77054570169,1156.4091248519253,4683.545255871033,53.0500703789221,72579675.76398116
2022-10-10,11613.668658514518,146084.78393018473,10141.417131306844,15053.17722752581,118009.44669887656,72880578.25762758
2022-10-11,10383.187763701813,370236.0561767572,5336.5165013664355,6170.1001298317715,8647.391941761947,73281351.510141
2022-10-12,14349.313933859798,138675.19043937494,2398.5026208346994,2600.794480243612,5281.836160073464,73444657.14777538
2022-10-13,27803.191781693542,303354.2167346344,16627.436435453015,3479.4503994013694,28121.125454806024,73824042.56858137
2022-10-14,13526.598512131763,194058.15835499458,6289.2797461331775,1903.9860971346477,317.9101824199897,74040138.50147419
2022-10-15,6245.455939575457,46069.99026959646,1486.9057645102582,734.695369460473,215.37955432246235,74094890.92837165
2022-10-16,3004.4043737900506,58683.92448012596,1803.3031877642672,1853.737979874411,961.0577295855473,74161197.35612279
2022-10-17,10601.95602310699,155488.43865838935,4271.73829356005,2519.3452352845034,127.66476988617796,74334206.49910302
2022-10-18,14385.937496987184,282857.25189982355,2710.793372264566,4833.108686923516,168.53553012170596,74639162.12608914
2022-10-19,8233.914315416816,64170.90619131827,2203.8773485044685,3267.20729622464,79.83518745224137,74717117.86642806
2022-10-20,10810.021227258028,132167.97977876195,793.5844663822098,10185.010539195158,1202.881233781809,74872277.34367344
2022-10-21,10552.857798559977,192150.78165665898,1090.8291658134765,13367.395958022096,704.3389754627715,75090143.54722795
2022-10-22,2443.8825365505277,62352.10082823146,1949.0693456972047,1651.0716831889517,47.38828927426948,75158587.0599109
2022-10-23,10564.760751087637,262985.6239510406,993.9000296747165,6994.310252853786,8329.97883901972,75448455.63373457
2022-10-24,14331.897131125914,225107.22137463634,6886.43518763233,7072.629582079598,63.70397073068307,75701917.52098078
2022-10-25,46655.776388826496,488327.4065280575,7122.081142650643,3466.4008921056575,41055.51231196633,76288544.69824438
2022-10-26,35614.80384315057,458598.47578410764,2250.021417313429,13398.04241447028,5987.985194827954,76804394.02689825
2022-10-27,37573.68788780453,392685.0461973143,10461.906455701986,4164.973586942084,10172.937988732709,77259452.57901475
2022-10-28,31555.420436256245,292056.4181004362,5685.869366095961,4597.787767818312,1195.5187054948183,77594543.59339085
2022-10-29,21199.938744905867,243708.33475765836,2419.626077798654,1357.6566324250596,10846.021838773711,77874075.17144242
2022-10-30,11194.288389358553,203616.4411193116,736.138885739829,2599.6025855014886,335.5442083256203,78092557.18663065
2022-10-31,14256.211820528084,187503.70022826723,5673.374043369176,1168.5114982896216,674.4950435969222,78301833.4792647
2022-11-01,8531.3850930243,89784.74896722949,5001.915000588124,1511.8550620219821,933.609738066516,78407596.99312563
2022-11-02,33886.052371659505,241899.1856381433,10945.763236171268,2893.147732488548,1594.832898232009,78698815.97500233
2022-11-03,12820.233495239285,116065.76846877146,13518.566168034971,1027.2630980278184,376.4991429570655,78842624.30537537
2022-11-04,23075.5815018192,303791.19185141457,13394.765360315872,5069.505440741647,4431.487119394238,79192386.83664906
2022-11-05,11229.851715534021,162317.91667583262,6487.904857318277,1574.4436576810133,2607.487219033268,79376604.44077446
2022-11-06,8243.349764298659,153615.57908907617,8520.679340609211,6529.959104510965,548.5785798920842,79554062.58665285
2022-11-07,36824.262455652104,485141.1198692442,5297.85062279097,4514.490258580199,1191.3960376771283,80087031.7058968
2022-11-08,214169.3427800281,1144600.3665170379,15905.209806370503,44844.89014471179,22636.912229801994,81529188.42737475
2022-11-09,175692.3308445944,852189.6612410515,11773.991656858541,59111.093919359766,35484.3915396611,82663439.89657627
2022-11-10,110890.71832168668,1235139.7338505117,16552.877449562726,17592.30478182211,21171.71439618687,84064787.24537604
2022-11-11,64282.75912824805,852391.266884139,20286.466708185366,11736.902127279165,21276.184198017232,85034760.8244219
2022-11-12,51935.197093444374,416595.0616113309,6562.726634710443,10526.011667793862,3188.7684856294654,85523568.58991481
2022-11-13,39220.72257673899,307026.17964566697,16188.358681878224,1203.0070403290151,5266.804037956346,85892473.66189738
2022-11-14,99081.47628614306,814929.4922157995,13877.490790573578,10650.342819456966,14556.260519347037,86845568.7245287
2022-11-15,26387.63274990437,297681.57864710403,9563.907735125533,8875.812682404048,4526.31066898338,87192603.96701223
2022-11-16,32351.08778002122,287241.925523338,33944.48737513541,2476.7379914539406,639.4295171106351,87549257.63519928
2022-11-17,18168.5065084553,210105.09179797617,24308.237021985784,2200.6624417912158,621.7341127320251,87804661.86708222
2022-11-18,19817.718112342845,138067.75801918135,20352.08298594245,2333.1154874768054,766.9137532862078,87985999.45544045
2022-11-19,7560.258760816386,108039.50276647726,8432.52715909707,1001.3641673131117,2546.3773107026354,88113579.48560485
2022-11-20,23553.872278306568,327072.3489217097,4775.785095463695,3224.4759679025105,5018.698571138841,88477224.66643937
2022-11-21,54238.503779225066,1060040.2764590872,15074.41232249412,7424.91342199719,5104.703307892429,89619107.47573006
2022-11-22,27298.4426268536,504493.50959582254,21077.5619058916,82368.0184232102,31515.211543830228,90285860.21982567
2022-11-23,35739.53876264484,419343.6121692793,7517.325639137614,5466.934887650194,6856.180216031149,90760783.81150042
2022-11-24,15839.49080371724,309516.1105945072,24938.020048540868,6965.063197187132,708.2407865470159,91118750.73693092
2022-11-25,26486.994361133307,212590.30179813775,2948.8132278056714,40563.208955055,3528.1234001898847,91404868.17867324
2022-11-26,15457.816119001793,111182.35549680774,4718.296290766951,40360.31969557711,5390.79803659649,91581977.76431198
2022-11-27,6562.316826322419,85890.27584849713,2129.5082601484814,1631.8391172836177,624.1715103526512,91678815.8758746
2022-11-28,35849.19323783744,942438.0458230337,3618.1910532901784,6948.485875131489,3121.3465844703605,92670791.13844836
2022-11-29,32478.37504729066,515185.2695942865,23671.6377213199,6742.90950190698,2498.1548658316606,93251367.48517899
2022-11-30,70389.36408502073,593403.433799577,7612.932400576885,4234.275911128744,46044.9194799402,93973052.41085523
2022-12-01,12126.00198886022,193875.87048352204,7887.30728140824,1987.6237307050928,1340.1146692056209,94190269.32900894
2022-12-02,9514.758004598352,115323.61107355695,16369.299337557037,2298.712181124838,1324.5303640923812,94335100.23996986
2022-12-03,8608.33393773602,163113.0110225686,9722.917502353052,1397.6701098458022,85678.22301199916,94603620.39555436
2022-12-04,7420.8592451362365,101068.62485987051,3546.9169505640843,632.2391762154424,902.460900505539,94717191.49668665
2022-12-05,18688.9999694033,252767.8035634877,10486.039336165224,4062.475103715391,2739.202712460188,95005936.01737188
2022-12-06,9565.33716048342,102152.88658205587,6080.834775859587,1454.1890598479167,2643.972877742679,95127833.23782787
2022-12-07,18990.920575298795,176131.0788026998,6901.497851703103,3322.77134509582,1487.9266284652695,95334667.43303113
2022-12-08,21454.842793939544,405553.72575895966,4150.130695043605,4828.722761079065,3000.766228255001,95773655.6212684
2022-12-09,9785.635710975062,245035.1274866015,27590.384383761728,19113.883379879342,5574.717752449622,96080755.36998208
2022-12-10,137370.24572676126,60997.57745188987,25244.443924639254,22000.65077554983,29.732170606192085,96326398.02003153
2022-12-11,4360.386319676871,142485.3326388035,5190.628386979052,2177.5941173140086,316.5059973053867,96480928.46749161
2022-12-12,16642.58172352667,145171.5808405693,18362.62691666186,6291.012935266927,833.0333278931794,96668229.30323553
2022-12-13,57251.11366563096,877318.073740035,17357.501302284563,7967.440835424306,16064.928194087115,97644188.36097299
2022-12-14,26789.97729381175,376387.88929074444,9167.968619625737,4197.069863817029,9358.360918184451,98070089.62695917
2022-12-15,16577.57037393486,182792.76492447246,22389.257057655996,10679.168067608633,3970.8367808900366,98306499.22416374
2022-12-16,34827.70897443414,406772.69421538775,19083.377823274943,5532.299189087958,193219.91039730277,98965935.21476322
2022-12-17,5032.853135832924,168530.02760488755,3450.7770972003786,2144.765978449454,1910.5794553483138,99147004.21803494
2022-12-18,8373.59710763766,166539.91170978194,2378.2282776479015,2695.956375491876,1215.3688034445804,99328207.28030895
2022-12-19,6539.057611285129,229107.0399484406,9670.970603628333,46353.9942053103,4021.599266885314,99623899.9419445
2022-12-20,14012.08968863657,222812.1375260372,2090.194768944133,45334.6103494838,2967.1441152902553,99911116.11839288
2022-12-21,14074.26353049488,208164.37452970943,12371.777091592281,12122.978781040247,2922.7778305312386,100160772.29015626
2022-12-22,20379.818211662638,168248.30822595567,5324.663800628971,5201.255237513389,5608.188334890467,100365534.52396691
2022-12-23,9364.975104656927,437875.1266570158,1839.5530526219716,1162.8033522555615,5472.707702430198,100821249.68983589
2022-12-24,2536.9933300907755,38294.96466483486,907.2700194817389,853.4760949215972,332.6854260115215,100864175.07937123
2022-12-25,7015.901510197391,76124.48001794143,1093.5388963726227,1489.8966611544372,7068.184593781174,100956967.08105068
2022-12-26,3598.228385622783,44604.27959479982,776.1326441630962,3416.252178884164,210.3579884900755,101009572.33184265
2022-12-27,6326.807033161003,119267.79626002503,2758.305227651033,3624.0999811453057,6305.367369654923,101147854.70771429
2022-12-28,12236.887385536987,167754.57442812584,4002.2669103963744,13505.628540091442,5456.1831733295985,101350810.24815176
2022-12-29,6303.5480114946695,72542.51591833454,7757.0096918669,5220.323842513522,38.62090316670947,101442672.26651914
